Date,Buffer pressure min,Buffer pressure max,Annulus pressure min,Annulus pressure max,Flow pressure min,Flow pressure max,T min,T max,Qliq,Qoil,Water cut,Qgas,Choke,Gas factor,Gas injection rate,Downtime,Potential oil production,Potential liquid production
2023-10-16,22.2,24.7,80.4,80.7,16.2,18.6,46,47,157.2,44.60493827,71.6,21268,18,589,20.05,0.0,36.16,157.2
2023-10-17,22.3,24.1,80.4,80.6,16.3,18.3,46,47,157.899984,48.71604938,69.2,21343,18,541,20.07,0.0,39.39,157.9
2023-10-18,21.9,24.2,80.4,80.8,16.1,17.6,46,47,157.999992,50.37037037,68.1,21283,18,522,20.03,0.0,40.83,158.0
2023-10-19,21.8,24.4,80.2,81.5,15.8,17.7,46,47,159.199992,53.77777778,66.2,21522,18,494,20.05,0.0,43.59,159.2
2023-10-20,21.9,24.2,80.1,80.6,16.3,17.0,47,47,160.099992,55.40740741,66.2,21641,18,482,20.02,0.0,43.83,160.1
2023-10-21,20.9,25.1,80.0,80.6,15.1,19.8,46,47,160.099992,54.11111111,66.2,21641,18,482,20.12,0.0,43.83,160.1
2023-10-22,20.4,25.8,79.9,80.6,15.2,19.8,46,47,160.099992,54.11111111,66.2,21641,18,482,20.06,0.0,43.83,160.1
2023-10-23,19.7,27.8,79.9,80.7,14.2,20.3,46,47,163.999992,61.82716049,62.3,22286,18,445,20.03,0.0,50.08,164.0
2023-10-24,20.2,25.7,80.1,80.7,14.6,18.5,46,47,163.999992,61.82716049,62.3,22286,18,445,20.06,0.0,50.08,164.0
2023-10-25,19.1,25.1,80.0,80.8,14.4,18.4,46,47,163.999992,61.82716049,62.3,22286,18,445,20.03,0.0,50.08,164.0
2023-10-26,19.9,24.8,80.2,80.8,14.3,17.5,46,47,163.999992,61.82716049,62.3,22286,18,445,20.06,0.0,50.08,164.0
2023-10-27,19.5,24.9,80.2,80.8,14.5,18.0,46,47,163.999992,61.82716049,62.3,22286,18,445,20.07,0.0,50.08,164.0
2023-10-28,18.5,26.2,80.2,80.9,14.5,19.2,46,47,163.999992,61.50617284,62.5,24520,18,492,20.05,0.0,49.81,164.0
2023-10-29,19.1,25.0,80.2,80.8,14.2,17.3,46,48,163.999992,61.50617284,62.5,24520,18,492,20.04,0.0,49.81,164.0
2023-10-30,20.3,25.0,80.2,80.8,14.3,16.8,46,48,163.999992,61.50617284,62.5,24520,18,492,20.12,0.0,49.81,164.0
2023-10-31,19.7,24.9,80.0,80.7,14.3,18.8,46,48,163.999992,61.50617284,62.5,24520,18,492,20.01,0.0,49.81,164.0
2023-11-01,20.1,25.2,79.9,80.5,16.0,20.0,46,47,154.999992,54.55555556,64.8,47432,18,1073,20.11,0.0,44.19,155.0
2023-11-02,21.3,25.0,80.0,80.5,16.1,18.0,46,47,154.999992,54.55555556,64.8,47432,18,1073,20.07,0.0,44.19,155.0
2023-11-03,19.0,27.1,80.0,81.1,14.2,17.7,46,48,154.999992,54.55555556,64.8,47432,18,1073,20.01,0.0,44.19,155.0
2023-11-04,18.8,25.1,80.2,81.1,14.2,19.5,46,48,165.0,63.5308642,61.5,45186,18,878,20.01,0.0,51.46,165.0
2023-11-05,19.6,25.3,80.2,80.8,14.2,16.7,46,48,165.0,63.5308642,61.5,45186,18,878,20.12,0.0,51.46,165.0
2023-11-06,19.2,24.8,80.2,80.8,14.2,16.7,46,48,165.0,63.5308642,61.5,45186,18,878,20.1,0.0,51.46,165.0
2023-11-07,19.3,25.1,80.2,80.8,14.5,18.9,46,48,165.0,63.19753086,61.7,42982,18,840,20.13,0.0,51.19,165.0
2023-11-08,18.7,24.7,80.2,80.7,14.5,17.0,46,48,165.0,63.19753086,61.7,42982,18,840,20.1,0.0,51.19,165.0
2023-11-09,18.2,25.1,80.1,80.7,14.5,17.4,46,48,165.0,63.19753086,61.7,42982,18,840,20.07,0.0,51.19,165.0
2023-11-10,19.1,25.1,80.1,80.7,14.5,18.4,46,48,165.0,63.19753086,61.7,42982,18,840,20.31,0.0,51.19,165.0
2023-11-11,21.3,24.2,80.3,80.7,14.5,18.0,46,47,165.0,63.02469136,61.8,42857,18,840,20.14,0.0,51.05,165.0
2023-11-12,20.8,24.5,80.3,80.7,14.5,18.0,47,48,165.0,63.02469136,61.8,42857,18,840,19.95,0.0,51.05,165.0
2023-11-13,19.2,24.9,80.3,80.4,14.4,16.9,46,48,165.0,63.02469136,61.8,42857,18,840,19.93,0.0,51.05,165.0
2023-11-14,20.8,25.2,80.2,80.8,14.6,18.4,47,48,165.0,63.02469136,61.8,42857,18,840,19.95,0.0,51.05,165.0
2023-11-15,20.3,25.4,80.2,80.8,15.1,19.3,46,48,165.0,63.02469136,61.8,42857,18,840,19.97,0.0,51.05,165.0
2023-11-16,19.0,25.2,80.2,80.8,14.5,18.7,46,48,165.0,63.35802469,61.6,22848,18,445,20.04,0.0,51.32,165.0
2023-11-17,18.8,25.1,80.3,80.8,14.6,17.2,46,48,165.0,63.35802469,61.6,22848,18,445,19.99,0.0,51.32,165.0
2023-11-18,20.7,25.0,80.3,80.8,14.5,17.2,46,47,165.0,63.35802469,61.6,22848,18,445,19.96,0.0,51.32,165.0
2023-11-19,18.6,25.1,80.3,80.8,14.2,17.1,46,48,165.0,63.35802469,61.6,22848,18,445,20.11,0.0,51.32,165.0
2023-11-20,19.4,25.5,80.2,80.8,14.2,18.9,45,48,162.999984,61.77777778,62.1,22380,18,447,19.93,0.0,50.04,163.0
2023-11-21,19.5,24.8,80.1,80.8,14.3,16.6,46,48,162.999984,61.77777778,62.1,22380,18,447,19.98,0.0,50.04,163.0
2023-11-22,19.0,24.7,80.2,80.8,14.0,16.9,46,48,162.999984,61.77777778,62.1,22380,18,447,19.97,0.0,50.04,163.0
2023-11-23,19.0,24.8,80.1,80.8,14.7,17.7,46,48,162.999984,61.77777778,62.1,22380,18,447,20.01,0.0,50.04,163.0
2023-11-24,19.0,24.8,80.1,80.7,14.4,18.7,46,47,160.999992,83.71604938,48.0,22445,18,331,20.01,0.0,67.81,161.0
2023-11-25,20.5,24.7,80.2,80.8,14.3,16.9,46,47,160.999992,83.71604938,48.0,22445,18,331,20.03,0.0,67.81,161.0
2023-11-26,20.7,24.6,80.2,80.8,14.4,16.7,46,47,160.999992,83.71604938,48.0,22445,18,331,20.78,0.0,67.81,161.0
2023-11-27,20.7,24.8,80.2,80.7,14.4,19.3,46,47,159.999984,59.03703704,63.1,24233,18,507,20.33,0.0,47.82,160.0
2023-11-28,20.4,24.8,80.1,80.8,14.2,17.1,46,47,159.999984,59.03703704,63.1,24233,18,507,20.23,0.0,47.82,160.0
2023-11-29,19.5,25.3,79.9,80.8,14.5,18.1,46,47,159.999984,59.03703704,63.1,24233,18,507,20.12,0.0,47.82,160.0
2023-11-30,20.3,24.8,80.2,80.8,14.5,17.3,46,47,159.999984,59.03703704,63.1,24233,18,507,20.02,0.0,47.82,160.0
2023-12-01,20.4,25.1,80.2,80.7,14.3,19.0,46,47,160.999992,58.28395062,63.8,24650,18,522,20.02,0.0,47.21,161.0
2023-12-02,20.5,24.7,80.3,80.8,14.4,17.2,46,47,160.999992,58.28395062,63.8,24650,18,522,20.03,0.0,47.21,161.0
2023-12-03,20.5,24.9,80.3,80.8,14.2,17.9,46,47,160.999992,58.28395062,63.8,24650,18,522,20.05,0.0,47.21,161.0
2023-12-04,20.2,24.8,80.3,80.8,14.2,19.2,46,47,159.999984,57.28395062,64.2,24653,18,531,20.01,0.0,46.4,160.0
2023-12-05,20.2,25.1,80.2,80.3,14.2,17.8,46,47,159.999984,57.28395062,64.2,24653,18,531,20.01,0.0,46.4,160.0
2023-12-06,20.7,24.2,80.2,80.8,14.2,18.3,47,47,159.999984,57.28395062,64.2,24653,18,531,20.1,0.0,46.4,160.0
2023-12-07,20.3,25.7,83.0,83.8,13.0,20.6,46,48,158.333318,56.68724198,64.2,24653,18,531,20.1,0.25,46.4,160.0
2023-12-08,18.9,26.1,83.0,83.7,13.5,21.2,45,48,159.0,54.85185185,65.5,24587,18,553,20.0,0.0,44.43,159.0
2023-12-09,19.3,26.2,83.2,83.7,13.4,21.2,46,48,159.0,54.85185185,65.5,24587,18,553,20.04,0.0,44.43,159.0
2023-12-10,20.5,24.9,83.2,83.6,14.3,18.0,46,47,159.0,54.85185185,65.5,24587,18,553,20.0,0.0,44.43,159.0
2023-12-11,20.3,24.7,83.2,83.6,14.4,19.6,47,47,159.0,54.85185185,65.5,24587,18,553,20.06,0.0,44.43,159.0
2023-12-12,21.0,25.1,80.1,80.7,15.3,19.7,46,47,156.0,52.56790123,66.3,23507,18,552,20.1,0.0,42.58,156.0
2023-12-13,21.0,24.9,79.9,80.6,15.6,19.1,46,47,156.0,52.56790123,66.3,23507,18,552,20.01,0.0,42.58,156.0
2023-12-14,21.6,25.3,79.9,80.5,17.1,20.6,46,47,156.0,52.56790123,66.3,23507,18,552,19.58,0.0,42.58,156.0
2023-12-15,17.2,25.4,79.8,80.4,17.2,21.4,46,47,141.0,35.5308642,74.8,21265,18,739,20.0,0.0,28.78,141.0
2023-12-16,21.5,25.4,79.8,80.3,17.2,20.6,46,47,141.0,35.5308642,74.8,21265,18,739,20.06,0.0,28.78,141.0
2023-12-17,21.8,25.3,79.8,80.4,17.0,20.5,46,47,141.0,35.5308642,74.8,21265,18,739,19.33,0.0,28.78,141.0
2023-12-18,20.8,25.6,79.8,80.4,14.4,20.5,46,47,151.999992,48.18518519,68.3,22979,18,589,19.87,0.0,39.03,152.0
2023-12-19,20.8,24.8,80.1,80.6,15.4,18.0,46,47,151.999992,48.18518519,68.3,22979,18,589,20.49,0.0,39.03,152.0
2023-12-20,21.0,24.8,80.0,80.6,15.6,18.6,46,47,151.999992,48.18518519,68.3,22979,18,589,19.1,0.0,39.03,152.0
2023-12-21,20.8,24.8,80.1,80.6,15.2,18.2,46,47,151.999992,48.18518519,68.3,22979,18,589,20.07,0.0,39.03,152.0
2023-12-22,20.1,24.6,80.1,80.6,15.2,19.2,46,47,151.999992,48.18518519,68.3,22979,18,589,20.02,0.0,39.03,152.0
2023-12-23,19.6,25.1,80.0,80.8,14.7,18.5,46,48,156.999984,54.48148148,65.3,23607,18,535,20.07,0.0,44.13,157.0
2023-12-24,20.7,24.6,80.0,80.6,14.9,18.2,47,48,156.999984,54.48148148,65.3,23607,18,535,20.02,0.0,44.13,157.0
2023-12-25,21.3,24.8,79.9,80.5,15.7,19.3,47,48,156.999984,54.48148148,65.3,23607,18,535,20.05,0.0,44.13,157.0
2023-12-26,20.9,24.6,79.9,80.5,15.4,19.7,47,48,156.999984,54.48148148,65.3,23607,18,535,20.02,0.0,44.13,157.0
2023-12-27,20.8,25.2,79.9,80.5,15.5,18.9,47,48,156.999984,54.48148148,65.3,23607,18,535,19.71,0.0,44.13,157.0
2023-12-28,21.3,24.7,79.9,80.5,15.5,19.0,47,47,156.999984,54.48148148,65.3,23607,18,535,19.57,0.0,44.13,157.0
2023-12-29,21.0,24.8,79.9,80.5,15.4,19.3,46,47,153.999984,50.97530864,66.9,22866,18,554,20.02,0.0,41.29,154.0
2023-12-30,20.8,24.8,80.0,80.5,15.4,18.0,46,47,153.999984,50.97530864,66.9,22866,18,554,20.03,0.0,41.29,154.0
2023-12-31,21.0,24.7,80.0,80.5,15.4,19.0,47,48,198.916646,65.84310617,66.9,22866,18,554,25.86,0.0,41.29,154.0
2024-01-01,20.9,24.9,80.0,80.5,15.4,18.1,47,48,109.083322,36.10750988,66.9,22866,18,554,14.17,0.0,41.29,154.0
2024-01-02,21.0,24.7,80.0,80.5,15.4,19.4,47,48,153.999984,51.43209877,66.6,22848,18,548,20.02,0.0,41.66,154.0
2024-01-03,20.7,25.1,80.0,80.6,15.6,19.6,46,48,153.999984,51.43209877,66.6,22848,18,548,19.0,0.0,41.66,154.0
2024-01-04,21.3,25.2,79.4,80.6,16.0,19.8,46,47,153.999984,51.43209877,66.6,22848,18,548,20.06,0.0,41.66,154.0
2024-01-05,21.2,25.6,80.0,80.7,16.1,20.7,46,47,148.999992,44.24691358,70.3,22606,18,631,20.02,0.0,35.84,149.0
2024-01-06,20.8,25.7,80.1,80.8,15.8,18.4,46,47,148.999992,44.24691358,70.3,22606,18,631,20.02,0.0,35.84,149.0
2024-01-07,20.8,25.7,80.1,80.8,15.8,18.4,46,47,148.999992,44.24691358,70.3,22606,18,631,20.04,0.0,35.84,149.0
2024-01-08,21.2,25.2,79.9,80.7,15.8,18.5,46,47,148.999992,44.24691358,70.3,22606,18,631,20.04,0.0,35.84,149.0
2024-01-09,21.3,25.2,80.2,80.8,15.7,18.4,46,47,148.999992,44.24691358,70.3,22606,18,631,20.07,0.0,35.84,149.0
2024-01-10,21.3,25.2,80.2,80.8,15.7,18.4,46,47,153.0,50.79012346,66.8,23379,18,568,20.08,0.0,41.14,153.0
2024-01-11,21.4,25.7,81.1,81.6,16.2,18.4,45,46,153.199992,50.81481481,66.8,23763,18,577,23.05,0.0,41.2,153.2
2024-01-12,23.2,25.9,80.6,81.6,16.1,20.2,45,46,154.099992,52.59259259,65.9,27639,18,649,23.01,0.0,42.56,154.1
2024-01-13,22.5,25.1,81.2,81.6,16.0,18.7,46,46,154.099992,53.55555556,65.2,25223,18,581,22.94,0.0,43.44,154.1
2024-01-14,22.4,26.1,81.2,81.7,16.2,18.9,46,46,154.099992,53.03703704,65.2,25039,18,583,23.06,0.0,43.44,154.1
2024-01-15,16.1,38.5,79.5,82.8,16.1,19.5,27,48,152.494784,52.4845679,65.2,25039,20,583,21.94,0.25,43.44,154.1
2024-01-16,19.4,24.6,80.5,80.9,16.0,18.2,47,48,186.499992,78.96296296,57.7,28713,20,449,20.01,0.0,63.9,186.5
2024-01-17,18.5,25.2,80.6,81.1,15.9,18.3,47,49,186.499992,78.88888889,57.7,28713,20,449,20.04,0.0,63.9,186.5
2024-01-18,18.5,25.2,80.6,81.1,16.1,18.0,47,49,186.499992,78.88888889,57.7,28713,20,449,20.04,0.0,63.9,186.5
2024-01-19,18.5,25.7,80.6,81.1,16.3,19.4,47,49,186.499992,78.88888889,57.7,28713,20,449,19.97,0.0,63.9,186.5
2024-01-20,18.9,25.5,80.5,81.1,16.1,19.0,47,49,183.0,73.92592593,59.6,27479,20,459,20.02,0.0,59.88,183.0
2024-01-21,18.5,25.2,80.5,81.1,16.1,18.2,47,49,183.0,73.92592593,59.6,27479,20,459,19.98,0.0,59.88,183.0
2024-01-22,18.6,25.2,80.6,81.1,16.2,18.3,47,49,183.0,73.92592593,59.6,27479,20,459,19.99,0.0,59.88,183.0
2024-01-23,18.5,24.9,80.4,81.1,15.9,20.3,47,49,174.999984,69.65432099,60.2,26886,20,477,19.83,0.0,56.42,175.0
2024-01-24,18.6,25.2,80.5,81.2,15.5,19.4,47,49,174.999984,69.65432099,60.2,26886,20,477,19.86,0.0,56.42,175.0
2024-01-25,18.3,24.9,80.6,81.2,15.3,18.7,47,49,167.708318,66.75205679,60.2,26886,20,477,20.05,1.0,56.42,175.0
2024-01-26,15.0,19.7,76.4,78.6,14.7,18.2,26,62,102.083324,40.63168642,60.2,26886,20,477,12.82,10.0,56.42,175.0
2024-01-27,21.8,33.0,79.5,82.8,16.3,19.8,33,49,203.7,68.18518519,66.5,37962,20,687,19.11,0.0,55.27,203.7
2024-01-28,19.9,25.0,80.7,81.1,15.9,18.2,48,49,228.0,66.96296296,66.5,47334,20,873,19.9,0.0,61.87,228.0
2024-01-29,20.2,24.8,80.8,81.2,15.9,19.1,48,49,202.599984,84.07407407,58.5,33409,20,491,19.99,0.0,68.1,202.6
2024-01-30,21.8,24.9,80.9,81.3,15.7,17.4,48,49,198.999984,86.51851852,58.5,31420,20,448,19.96,0.0,66.89,199.0
2024-01-31,20.8,25.1,81.0,81.5,15.3,20.5,48,49,203.599992,90.86419753,55.4,50963,20,692,20.05,0.0,73.55,203.6
2024-02-01,22.1,24.6,81.1,81.5,15.5,18.0,49,49,204.0,91.25925926,55.4,52740,20,713,20.0,0.0,73.7,204.0
2024-02-02,20.9,26.2,83.3,83.7,15.7,19.2,48,50,204.0,90.98765432,55.4,52740,20,713,20.0,0.0,73.7,204.0
2024-02-03,21.0,26.2,81.1,81.6,15.2,18.2,48,50,204.0,90.98765432,55.4,52740,20,713,20.0,0.0,73.7,204.0
2024-02-04,21.1,26.5,81.1,81.6,16.1,20.5,48,50,207.0,92.74074074,55.2,33783,20,450,19.73,0.0,75.12,207.0
2024-02-05,21.1,26.5,81.1,81.6,15.8,18.3,49,50,207.0,92.74074074,55.2,33783,20,450,20.09,0.0,75.12,207.0
2024-02-06,20.8,26.5,81.1,81.6,15.8,19.1,49,50,207.0,92.74074074,55.2,33783,20,450,19.87,0.0,75.12,207.0
2024-02-07,20.7,26.2,81.1,81.6,15.8,20.5,49,50,201.999984,89.69135802,55.6,34,20,450,20.01,0.0,72.65,202.0
2024-02-08,20.7,26.2,81.1,81.6,15.8,20.5,49,50,201.999984,89.69135802,55.6,34,20,450,20.01,0.0,72.65,202.0
2024-02-09,20.7,26.2,81.1,81.6,15.8,20.5,49,50,201.999984,89.69135802,55.6,34,20,450,20.01,0.0,72.65,202.0
2024-02-10,20.7,26.2,81.1,81.6,15.8,20.5,49,50,205.999992,89.40740741,56.6,33842,20,467,20.01,0.0,72.42,206.0
2024-02-11,20.0,26.2,81.1,81.6,15.5,18.2,49,50,205.999992,89.40740741,56.6,33842,20,467,20.04,0.0,72.42,206.0
2024-02-12,20.1,26.5,81.1,81.6,15.8,18.8,49,50,205.999992,89.40740741,56.6,33842,20,467,20.14,0.0,72.42,206.0
2024-02-13,20.2,26.5,81.0,81.5,15.5,20.2,48,50,204.0,86.7037037,57.5,33453,20,476,20.12,0.0,70.23,204.0
2024-02-14,20.3,26.5,81.0,81.6,15.6,19.2,48,50,201.875,85.80053951,57.5,33453,20,476,20.42,0.25,70.23,204.0
2024-02-15,19.4,26.2,80.6,81.5,15.9,20.5,48,50,204.0,86.7037037,57.5,33453,20,476,20.14,0.0,70.23,204.0
2024-02-16,20.6,26.7,80.9,81.5,16.2,21.0,48,50,192.0,80.25925926,58.2,31512,20,485,20.06,0.0,65.01,192.0
2024-02-17,20.4,25.6,81.0,81.5,16.1,20.7,48,50,192.0,80.25925926,58.2,31512,20,485,20.13,0.0,65.01,192.0
2024-02-18,21.4,26.4,80.9,81.5,15.9,21.5,48,49,186.999984,77.04938272,58.8,30590,20,490,20.08,0.0,62.41,187.0
2024-02-19,21.2,25.9,80.9,81.4,16.0,20.1,48,49,186.999984,77.04938272,58.8,30590,20,490,20.08,0.0,62.41,187.0
2024-02-20,20.7,25.8,80.9,81.3,16.2,19.9,48,49,186.999984,77.04938272,58.8,30590,20,490,20.05,0.0,62.41,187.0
2024-02-21,21.3,25.0,80.9,81.4,16.2,20.5,48,49,186.999984,77.04938272,58.8,30590,20,490,20.07,0.0,62.41,187.0
2024-02-22,21.3,25.0,80.9,81.4,16.2,20.5,48,49,186.999984,77.04938272,58.8,30590,20,490,20.07,0.0,62.41,187.0
2024-02-23,20.9,24.9,80.9,81.3,15.8,18.2,48,49,186.999984,77.04938272,58.8,30590,20,490,20.36,0.0,62.41,187.0
2024-02-24,20.8,25.2,80.8,81.3,16.1,18.4,48,50,186.999984,77.04938272,58.8,30590,20,490,19.98,0.0,62.41,187.0
2024-02-25,20.8,25.1,80.8,81.4,15.4,20.2,48,50,183.999984,73.96296296,59.8,30439,20,508,19.98,0.0,59.91,184.0
2024-02-26,21.1,23.8,81.0,81.3,15.4,16.9,48,50,183.999984,73.96296296,59.8,30439,20,508,19.98,0.0,59.91,184.0
2024-02-27,20.7,24.4,80.9,81.3,15.0,19.8,48,50,183.999984,73.96296296,59.8,30439,20,508,19.98,0.0,59.91,184.0
2024-02-28,21.8,24.9,82.9,83.3,16.2,20.4,48,49,178.999992,70.7037037,60.5,29004,20,506,20.34,0.0,57.27,179.0
2024-02-29,21.7,24.5,80.7,82.6,16.1,18.1,48,50,178.999992,70.81481481,60.5,29004,20,506,20.3,0.0,57.27,179.0
2024-03-01,22.1,25.3,82.0,82.5,16.0,18.7,48,48,180.099984,71.13580247,60.5,30332,20,526,24.02,0.0,57.62,180.1
2024-03-02,23.2,25.0,82.1,82.4,16.0,18.8,48,48,179.4,70.7654321,60.6,31127,20,543,23.92,0.0,57.25,179.4
2024-03-03,23.0,25.1,82.0,82.4,16.8,18.2,48,48,178.099992,70.22222222,60.6,30849,20,542,23.95,0.0,56.84,178.1
2024-03-04,22.5,25.1,82.0,83.0,16.4,20.6,48,48,175.899984,68.9382716,60.8,30586,20,548,23.76,0.0,55.85,175.9
2024-03-05,21.5,24.3,80.0,81.3,16.3,19.2,48,49,172.699992,66.88888889,61.3,28695,20,530,23.46,0.0,54.14,172.7
2024-03-06,21.2,23.5,80.5,81.1,16.0,19.0,48,49,168.999984,64.0,62.1,23689,20,457,19.41,0.0,51.88,169.0
2024-03-07,20.2,26.1,80.7,81.2,15.3,23.0,48,49,168.999984,65.40740741,61.3,23689,20,457,19.56,0.0,52.98,169.0
2024-03-08,20.8,25.1,80.6,81.1,15.9,21.4,48,49,168.0,62.82716049,62.6,26874,20,528,19.87,0.0,50.89,168.0
2024-03-09,20.3,24.8,80.7,81.1,16.2,18.9,48,49,168.0,62.82716049,62.6,26874,20,528,19.92,0.0,50.89,168.0
2024-03-10,20.9,24.5,80.6,81.1,16.2,20.3,48,49,168.0,62.82716049,62.6,26874,20,528,20.01,0.0,50.89,168.0
2024-03-11,20.8,24.4,80.5,81.1,16.3,21.6,48,49,165.0,60.55555556,63.3,26077,20,532,20.02,0.0,49.05,165.0
2024-03-12,21.0,24.4,80.6,81.0,16.4,18.9,48,49,165.0,60.55555556,63.3,26077,20,532,20.06,0.0,49.05,165.0
2024-03-13,21.4,24.7,80.6,82.4,16.7,19.0,48,48,165.099984,60.44444444,63.4,26037,20,532,20.8,0.0,48.95,165.1
2024-03-14,22.7,24.7,82.0,82.4,16.8,19.2,47,48,167.199984,62.20987654,62.8,27741,20,551,25.1,0.0,50.38,167.2
2024-03-15,22.5,24.7,82.0,82.4,16.8,20.9,47,48,168.6,63.45679012,62.4,29098,20,566,24.87,0.0,51.35,168.6
2024-03-16,22.4,25.4,82.0,82.4,17.0,20.2,47,47,167.4,62.4691358,62.7,28759,20,568,25.05,0.0,50.58,167.4
2024-03-17,22.4,25.2,82.0,82.3,16.5,19.2,47,47,168.9,63.62962963,62.3,29128,20,565,25.05,0.0,51.58,168.9
2024-03-18,22.5,24.7,82.0,82.4,16.7,18.2,47,48,168.0,62.81481481,62.3,28875,20,568,24.86,0.0,51.3,168.0
2024-03-19,22.3,25.4,82.0,82.4,16.6,18.5,47,48,168.0,62.22222222,63.0,28962,20,575,24.86,0.0,50.35,168.0
2024-03-20,17.9,24.1,81.7,85.3,17.0,19.9,47,53,171.941651,64.91512346,62.2,29972,20,558,25.01,0.5,53.77,175.6
2024-03-21,18.3,20.7,81.3,83.3,16.8,19.2,52,54,261.699984,112.691358,56.9,3807,20,42,23.39,0.0,91.36,261.7
2024-03-26,16.2,19.8,74.9,79.0,16.2,19.4,45,57,177.499992,68.17283951,61.6,29023,20,526,5.62,0.0,55.21,177.5
2024-03-27,17.2,19.6,76.9,79.7,16.9,19.5,48,51,127.5,27.48148148,78.4,16787,20,754,10.55,0.0,22.31,127.5
2024-03-28,16.6,20.5,78.5,81.6,16.4,20.0,49,53,153.199992,30.71604938,80.0,27384,20,1101,14.27,0.0,24.82,153.2
2024-03-29,17.8,21.1,81.1,82.1,17.2,19.5,52,53,211.899984,59.88888889,71.7,31876,20,657,19.96,0.0,48.57,211.9
2024-03-30,17.8,19.6,81.1,81.6,16.9,19.2,52,53,215.1,79.30864198,63.1,31225,20,486,19.94,0.0,64.29,215.1
2024-03-31,17.9,20.3,81.2,81.7,17.3,19.8,52,53,214.099992,80.69135802,62.3,47919,20,733,20.03,0.0,65.38,214.1
2024-04-01,17.6,20.0,81.3,81.8,17.2,19.3,52,53,221.7,86.0,61.2,53096,20,762,19.99,0.0,69.68,221.7
2024-04-02,17.8,20.8,81.5,82.0,17.0,20.3,53,53,224.7,88.04938272,60.8,53924,20,756,20.02,0.0,71.35,224.7
2024-04-03,17.8,21.0,81.4,82.1,16.7,20.6,53,54,228.499992,90.71604938,60.3,51740,20,704,19.99,0.0,73.48,228.5
2024-04-04,17.9,20.3,81.2,82.3,16.7,18.7,53,55,235.899984,95.40740741,60.3,36982,20,479,19.91,0.0,75.86,235.9
2024-04-05,18.3,21.1,81.9,82.5,16.8,19.9,55,55,235.899984,95.40740741,60.3,36982,20,479,19.6,0.0,75.86,235.9
2024-04-06,18.4,22.2,81.9,82.4,16.8,18.9,55,56,235.899984,95.40740741,59.6,36982,20,479,20.06,0.0,77.2,235.9
2024-04-09,19.4,22.5,80.7,81.2,16.7,19.9,54,55,275.499984,117.6049383,57.3,52386,25,550,14.97,0.0,95.29,275.5
2024-04-10,18.4,21.5,80.3,81.4,16.7,18.9,52,54,218.1,84.62962963,61.2,37049,25,540,15.96,0.0,68.54,218.1
2024-04-11,19.3,22.5,80.9,81.8,16.9,20.1,43,53,193.599984,69.51851852,64.1,31767,25,564,18.0,0.0,56.3,193.6
2024-04-12,19.1,21.7,80.7,81.2,16.9,18.5,52,53,193.899984,69.62962963,64.1,31936,25,566,18.05,0.0,56.38,193.9
2024-04-13,18.2,22.0,80.6,81.3,16.3,19.0,52,53,193.899984,69.60493827,64.1,31936,25,566,18.06,0.0,56.38,193.9
2024-04-14,18.2,22.1,80.4,81.1,16.3,20.8,51,53,180.0,61.38271605,65.9,27757,25,558,17.94,0.0,49.72,180.0
2024-04-15,18.2,21.6,80.4,81.0,16.6,19.1,51,52,180.0,61.38271605,65.9,27757,25,558,18.0,0.0,49.72,180.0
2024-04-16,18.5,21.6,80.4,81.0,16.8,19.3,51,52,180.0,61.38271605,65.9,27757,25,558,17.99,0.0,49.72,180.0
2024-04-17,18.5,22.0,80.4,80.8,16.8,20.7,51,52,168.0,53.7654321,68.0,24775,25,569,17.99,0.0,43.55,168.0
2024-04-18,19.2,21.5,80.4,80.8,16.1,19.5,51,52,168.0,53.7654321,68.0,24775,25,569,18.0,0.0,43.55,168.0
2024-04-19,17.7,21.3,80.2,80.8,16.3,19.5,50,51,168.0,53.7654321,68.0,24775,25,569,17.97,0.0,43.55,168.0
2024-04-20,17.3,21.8,80.5,81.1,16.8,20.1,50,51,172.099992,56.69135802,67.1,25691,25,559,19.87,0.0,45.86,172.1
2024-04-21,18.8,21.2,80.5,81.1,16.5,18.8,51,51,181.899984,63.40740741,67.1,27916,25,544,19.99,0.0,48.47,181.9
2024-04-22,18.8,22.2,51.0,81.0,16.8,20.3,51,51,181.299984,63.11111111,65.2,27693,25,542,20.06,0.0,51.1,181.3
2024-04-23,18.4,22.0,80.5,81.1,16.7,19.1,51,51,181.299984,63.08641975,65.2,27693,25,542,20.03,0.0,51.1,181.3
2024-04-24,18.6,22.3,81.0,81.5,17.3,20.9,51,52,183.499992,64.9382716,64.6,28263,25,537,23.03,0.0,52.62,183.5
2024-04-25,19.7,22.1,81.0,81.4,17.5,20.8,51,51,188.499984,68.39506173,63.7,36537,25,660,23.09,0.0,55.42,188.5
2024-04-26,19.7,22.2,81.0,81.5,17.6,21.0,50,51,186.999984,67.55555556,63.7,52600,25,961,22.72,0.0,54.98,187.0
2024-04-27,19.5,22.0,81.2,81.8,17.3,19.0,50,51,186.999984,67.77777778,63.8,52639,25,959,24.82,0.0,54.83,187.0
2024-04-28,19.8,22.7,81.3,81.9,17.0,21.3,50,51,189.499992,69.62962963,63.3,54207,25,961,25.01,0.0,56.33,189.5
2024-04-29,19.7,22.0,81.3,81.8,17.3,19.4,51,51,192.999984,71.7037037,63.3,56309,25,970,24.99,0.0,57.37,193.0
